step,total_vehicles,avg_waiting_time,total_delay,throughput,avg_speed,total_stops,total_co2_g
1471,60,306.35,21464.0,240,0.0,416,504.73
1481,60,316.35,22064.0,240,0.0,416,504.73
1491,60,326.35,22664.0,240,0.0,416,504.73
501,42,5.761904761904762,2442.0,50,0.7616420331339241,70,420.45
511,42,6.238095238095238,2100.0,55,0.7228135163711366,59,366.31
521,42,7.142857142857143,2032.0,58,0.7285714285714286,46,347.98
531,45,8.311111111111112,2358.0,58,0.6466581850948626,49,386.99
541,45,7.177777777777778,2535.0,59,0.7746023318108969,61,409.04
551,45,6.155555555555556,2181.0,64,0.7617333330678093,66,358.26
561,47,5.787234042553192,2218.0,66,0.7741690030823505,69,365.57
571,48,6.125,2544.0,66,0.7291666666666666,72,412.75
581,48,5.729166666666667,2553.0,68,0.804860924819348,72,421.9
591,49,5.8979591836734695,2167.0,73,0.7405219986147036,63,374.43
601,48,7.145833333333333,2259.0,75,0.7645833333333334,63,382.92
611,49,8.693877551020408,2623.0,75,0.6653059576251421,72,427.17
621,47,8.53191489361702,2669.0,77,0.7111759760468257,88,431.12
631,46,8.021739130434783,2263.0,82,0.8056907736021017,85,381.7
641,49,7.979591836734694,2489.0,83,0.6959183673469388,90,406.42
651,50,8.0,2886.0,83,0.6680000000000001,102,450.3
661,51,7.2745098039215685,2974.0,85,0.6890166367391838,119,456.06
671,51,7.313725490196078,2683.0,90,0.6932844991293282,117,407.52
681,52,8.365384615384615,2808.0,92,0.7057692307692307,117,415.76
691,52,10.26923076923077,3188.0,92,0.6844402776660015,118,463.48
701,55,9.4,3377.0,93,0.6969420807027175,132,491.69
711,54,9.444444444444445,2775.0,99,0.725834111531607,111,428.32
721,53,9.754716981132075,2736.0,102,0.749056603773585,101,421.46
731,55,8.563636363636364,3143.0,102,0.6925974360105648,115,469.75
741,54,7.611111111111111,3228.0,104,0.7314810986140438,127,481.84
751,54,7.296296296296297,2888.0,109,0.7333333333333331,124,435.86
761,56,7.910714285714286,3170.0,110,0.7178571428571429,122,467.95
771,58,9.672413793103448,3611.0,110,0.6327575628516235,129,517.52
781,60,9.166666666666666,3693.0,112,0.7084511381268737,135,530.95
791,58,9.362068965517242,3132.0,118,0.7334371281037441,118,472.61
801,59,8.966101694915254,3266.0,120,0.7242705111033061,115,489.3
811,60,7.9,3355.0,122,0.7077891156462585,130,506.56
821,59,6.5423728813559325,3478.0,124,0.7342447935693953,150,523.18
831,60,5.683333333333334,3189.0,129,0.6962518988177797,152,484.52
841,60,6.683333333333334,3392.0,131,0.6816642204257212,163,499.79
851,60,9.15,3860.0,131,0.6399994340570189,169,550.88
861,56,10.392857142857142,3656.0,135,0.6542018005977451,167,525.08
871,53,11.773584905660377,3370.0,140,0.6149049531248774,164,475.42
881,55,11.50909090909091,3498.0,142,0.5820002797933137,182,478.92
891,56,11.071428571428571,3775.0,143,0.5922223951321064,203,501.91
901,55,9.781818181818181,3914.0,145,0.668129467736416,224,508.95
911,54,9.518518518518519,3579.0,150,0.6675234936428964,211,460.36
921,55,10.454545454545455,3696.0,152,0.6745454545454546,212,468.55
931,55,12.363636363636363,4125.0,152,0.6854492834695095,214,516.64
941,55,11.781818181818181,4212.0,154,0.7364357665349855,222,528.99
951,52,12.01923076923077,3866.0,159,0.7365384615384615,213,484.62
961,53,12.528301886792454,3856.0,162,0.6597327965285142,215,473.41
971,54,11.88888888888889,3922.0,164,0.6527012753434952,228,481.86
981,55,10.327272727272728,3986.0,166,0.6893779429583204,237,490.84
991,53,9.283018867924529,3399.0,172,0.7258088805074037,204,426.21
1001,53,10.056603773584905,3491.0,174,0.7201812563408543,206,436.44
1011,54,11.574074074074074,3874.0,174,0.6592592592592594,210,483.21
1021,54,11.277777777777779,3771.0,177,0.6841172201172196,216,474.55
1031,55,11.127272727272727,3511.0,181,0.7112562196360152,208,447.97
1041,55,11.327272727272728,3247.0,185,0.6821068454385569,194,420.54
1051,55,10.745454545454546,3659.0,185,0.6527271443735919,223,468.31
1061,57,9.31578947368421,3624.0,187,0.6596490342885469,241,477.87
1071,57,8.31578947368421,3247.0,192,0.7227293911413009,225,434.25
1081,56,9.285714285714286,3449.0,193,0.6732142857142858,231,465.79
1091,57,11.614035087719298,3898.0,193,0.5904761904761905,240,510.4
1101,57,12.368421052631579,3968.0,195,0.5900183882494332,245,514.73
1111,56,13.946428571428571,3425.0,201,0.6021524234693878,229,444.76
1121,57,12.929824561403509,3642.0,203,0.6333333333333332,250,451.21
1131,59,10.966101694915254,4102.0,203,0.606279193533781,286,497.96
1141,58,9.5,3799.0,207,0.6998452013427126,289,470.37
1151,56,9.178571428571429,3690.0,210,0.7017857142857143,279,466.32
1161,57,10.31578947368421,4143.0,210,0.6888138096870109,295,515.94
1171,58,12.310344827586206,4634.0,210,0.6050468971378824,303,562.45
1181,59,12.423728813559322,4800.0,212,0.5968325659681438,324,569.63
1191,56,13.482142857142858,4383.0,218,0.6678571428571429,324,503.45
1201,54,14.203703703703704,4333.0,221,0.5777755527022318,341,489.03
1211,53,14.433962264150944,4245.0,224,0.5509433962264151,356,471.53
1221,53,13.773584905660377,4283.0,226,0.6443169611661527,367,475.06
1231,50,13.98,3626.0,232,0.6670392056245664,317,404.55
1241,52,15.615384615384615,3891.0,233,0.5788461538461539,324,426.22
1251,54,17.62962962962963,4303.0,233,0.5981481481481481,328,465.47
1261,54,16.685185185185187,4393.0,235,0.6564617790272889,337,472.34
1271,55,15.636363636363637,4169.0,239,0.6776643853253652,330,442.16
1281,53,16.169811320754718,4285.0,241,0.6849070254257626,334,450.24
1291,52,15.576923076923077,4444.0,242,0.6650448024243515,338,476.06
1301,51,13.568627450980392,4321.0,245,0.7294117647058823,337,465.9
1311,50,12.36,3725.0,250,0.7167002292353457,273,419.25
1321,51,12.745098039215685,4129.0,250,0.650484052668532,286,462.72
1331,52,13.961538461538462,4569.0,250,0.6346149212969483,291,504.38
1341,51,12.686274509803921,4208.0,254,0.6419008367678282,292,470.92
1351,51,11.745098039215685,3918.0,258,0.6572765016997894,278,440.06
1361,51,12.137254901960784,3815.0,261,0.6759467522219953,271,426.41
1371,53,11.867924528301886,3918.0,262,0.635463213777569,264,452.12
1381,53,11.245283018867925,3511.0,266,0.7117994931005349,230,422.2
1391,53,11.075471698113208,3299.0,269,0.6841652095908399,204,411.83
1401,53,12.358490566037736,3261.0,271,0.681132075471698,182,420.21
1411,53,14.20754716981132,3662.0,271,0.6094339622641509,192,463.89
1421,52,13.346153846153847,3675.0,273,0.6451768980491314,208,467.77
1431,50,13.18,3424.0,277,0.6982089552238806,208,433.85
1441,50,12.62,3539.0,279,0.5880000000000001,230,434.55
1451,50,11.44,3745.0,280,0.5799420262547776,255,453.27
1461,49,10.040816326530612,3753.0,282,0.6328911721164114,260,452.7
1471,49,9.63265306122449,3431.0,286,0.6239067055393585,234,416.45
1481,51,11.176470588235293,3835.0,286,0.6057949436168887,246,454.76
1491,53,13.0,4261.0,286,0.5981129950780165,249,495.2
501,37,2.027027027027027,1889.0,45,0.8486486486486486,32,342.21
511,37,2.6486486486486487,1438.0,50,0.8216216216216217,25,286.78
521,37,3.7837837837837838,1432.0,52,0.8107926563848594,21,287.36
531,38,5.2894736842105265,1685.0,52,0.7172904286535252,25,324.27
541,37,5.27027027027027,1637.0,54,0.7665119540190428,26,321.81
551,37,5.405405405405405,1213.0,59,0.7541988416988417,24,262.36
561,38,6.026315789473684,1340.0,60,0.7684210526315788,23,280.03
571,40,6.25,1622.0,60,0.6499999999999999,33,315.15
581,41,5.829268292682927,1726.0,61,0.7105271952946641,34,332.61
591,44,5.409090909090909,1666.0,64,0.7277851818587243,38,313.04
601,45,6.0,1963.0,64,0.7677998064070407,42,356.03
611,45,7.777777777777778,2292.0,64,0.690777343201177,46,399.1
621,46,7.6521739130434785,2480.0,65,0.7346438802298393,51,421.45
631,47,7.914893617021277,2149.0,70,0.7413696898735098,46,370.56
641,50,8.32,2367.0,71,0.7206508429076959,48,396.06
651,50,8.06,2743.0,71,0.6999940113010896,61,442.28
661,47,7.829787234042553,2495.0,75,0.7150206414734834,74,411.21
671,48,7.333333333333333,2297.0,79,0.7333333333333335,68,380.09
681,49,7.530612244897959,2525.0,80,0.7346662216314318,71,406.54
691,52,8.596153846153847,2913.0,80,0.630763222550472,78,451.36
701,51,8.294117647058824,2986.0,82,0.6914417783830082,90,457.49
711,49,8.795918367346939,2528.0,88,0.6938943109832607,92,388.76
721,49,9.551020408163266,2888.0,88,0.7408163265306124,94,433.5
731,50,8.6,3109.0,89,0.6721423532537905,105,459.97
741,50,7.42,2844.0,93,0.7282130781994421,109,429.46
751,50,6.74,2661.0,97,0.7060000000000001,109,398.62
761,51,7.117647058823529,2895.0,98,0.7313670887352277,110,426.05
771,52,8.846153846153847,3285.0,98,0.6787078327968279,114,472.67
781,52,8.384615384615385,3328.0,100,0.7423076923076924,122,482.81
791,51,8.333333333333334,2923.0,105,0.7719887955182072,113,438.15
801,52,8.307692307692308,2888.0,108,0.7634606522366701,108,430.71
811,52,8.0,3287.0,108,0.7057690800010398,127,479.67
821,52,6.730769230769231,3028.0,112,0.7310875615339729,129,452.07
831,52,6.288461538461538,2784.0,116,0.7532962603496794,117,427.01
841,53,6.509433962264151,2750.0,119,0.750943396226415,115,419.67
851,56,7.285714285714286,3143.0,119,0.7339285714285716,117,471.56
861,56,6.910714285714286,3183.0,121,0.7178780528604884,126,485.76
871,55,6.890909090909091,2944.0,125,0.7955255714766809,120,463.88
881,56,7.0,2886.0,128,0.7874871088371058,111,461.44
891,57,6.526315789473684,3106.0,129,0.6678543965692666,119,495.68
901,59,5.677966101694915,3197.0,131,0.7316063520940337,125,509.44
911,57,5.947368421052632,2738.0,137,0.7017543859649122,121,447.84
921,57,7.684210526315789,2900.0,139,0.6683979736766364,120,459.92
931,57,10.350877192982455,3339.0,139,0.6035087719298247,128,506.68
941,58,10.517241379310345,3256.0,142,0.6038156079899906,140,495.66
951,57,10.964912280701755,3276.0,145,0.6336360514898162,144,485.89
961,59,10.830508474576272,3412.0,147,0.6238480719887246,153,494.43
971,60,10.616666666666667,3572.0,149,0.6107033551268738,164,502.49
981,59,10.033898305084746,3693.0,151,0.6734826842036203,182,514.22
991,57,10.333333333333334,3371.0,156,0.6833319851068069,181,469.77
1001,57,11.736842105263158,3684.0,157,0.654381090440233,185,499.25
1011,57,14.175438596491228,4157.0,157,0.6017524350069285,193,544.49
1021,55,14.4,4310.0,159,0.6254545454545456,218,551.07
1031,52,14.634615384615385,3987.0,164,0.66682002208318,218,500.1
1041,53,13.69811320754717,4197.0,166,0.578166060546983,245,503.27
1051,53,13.735849056603774,4382.0,168,0.5748144320517012,263,504.53
1061,53,12.69811320754717,3977.0,173,0.6095168315733938,268,448.78
1071,52,11.961538461538462,3595.0,178,0.6702998093076585,247,398.95
1081,52,12.846153846153847,3957.0,178,0.7098950160362405,250,444.14
1091,53,14.037735849056604,4355.0,178,0.6998205045905811,250,491.47
1101,54,12.833333333333334,4185.0,181,0.6869959539584072,259,483.59
1111,53,11.735849056603774,4089.0,184,0.8208496875562842,250,480.08
1121,52,11.788461538461538,3773.0,188,0.7326923076923078,219,455.13
1131,53,10.867924528301886,4193.0,188,0.7071520130079519,233,502.97
1141,51,9.764705882352942,3576.0,193,0.7361319816700204,196,457.91
1151,51,9.176470588235293,3158.0,198,0.7455058203250321,168,412.49
1161,53,9.528301886792454,3374.0,199,0.7358259179088693,159,442.92
1171,54,10.648148148148149,3770.0,199,0.6962910606173526,163,492.95
1181,55,9.254545454545454,3539.0,202,0.7067184763794377,159,486.44
1191,52,8.98076923076923,2869.0,208,0.7557692307692309,134,423.67
1201,53,9.358490566037736,2867.0,210,0.7037735849056603,130,435.15
1211,54,9.148148148148149,3086.0,211,0.643775671535675,138,463.15
1221,53,8.39622641509434,2969.0,214,0.6754716981132075,140,452.2
1231,52,8.5,2845.0,218,0.6768865628042844,136,422.54
1241,53,10.056603773584905,2998.0,220,0.6640199786936912,132,428.18
1251,54,12.37037037037037,3420.0,220,0.5759259259259258,148,470.0
1261,53,12.471698113207546,3456.0,222,0.6601608413238481,159,475.1
1271,51,12.607843137254902,2978.0,227,0.664515179265957,148,426.61
1281,52,12.884615384615385,3231.0,228,0.6436846536939274,161,449.69
1291,53,12.377358490566039,3664.0,228,0.6263910249174989,173,491.31
1301,53,11.037735849056604,3787.0,230,0.6869863646689123,188,497.33
1311,54,10.203703703703704,3628.0,234,0.6407380684283503,192,465.5
1321,52,11.538461538461538,3650.0,237,0.6720562017521963,188,453.18
1331,52,13.26923076923077,4070.0,237,0.6307634226845754,191,496.51
1341,52,12.75,3705.0,241,0.6160685642782497,192,464.58
1351,52,12.403846153846153,3390.0,245,0.7199462217015673,169,435.43
1361,54,11.981481481481481,3451.0,247,0.7406462075644069,164,445.21
1371,55,10.909090909090908,3694.0,248,0.7307850289434962,172,478.31
1381,52,9.461538461538462,3590.0,251,0.7840792109749462,180,472.64
1391,52,8.403846153846153,3208.0,256,0.7459435163172332,170,428.61
1401,55,7.9818181818181815,3432.0,257,0.7836363636363637,169,461.99
1411,57,8.43859649122807,3853.0,257,0.7242824099875481,177,515.65
1421,56,7.5,3704.0,260,0.7393548247095809,165,511.43
1431,55,7.7272727272727275,3199.0,265,0.7290909090909091,142,466.6
1441,56,8.375,2990.0,269,0.7017857142857145,130,440.94
1451,57,7.7368421052631575,3401.0,269,0.7438575684562402,145,493.03
1461,55,7.345454545454546,3121.0,273,0.7024242994362806,147,467.5
1471,55,7.1454545454545455,2756.0,278,0.6719274884821076,136,421.73
1481,58,7.931034482758621,2970.0,279,0.682750633192879,138,451.49
1491,58,10.051724137931034,3408.0,279,0.6655172413793105,149,501.24
501,43,5.023255813953488,2102.0,47,0.6936499342917549,46,389.57
511,43,5.093023255813954,1904.0,51,0.6534850578101625,50,351.4
521,46,6.456521739130435,2127.0,52,0.6152163914542605,56,368.11
531,46,9.652173913043478,2497.0,52,0.5478254660771683,65,402.3
541,46,9.956521739130435,2536.0,54,0.6217391304347826,74,399.14
551,44,11.045454545454545,2201.0,59,0.6316753161746699,75,341.05
561,46,10.76086956521739,2529.0,59,0.6804347826086957,83,378.18
571,47,10.382978723404255,2899.0,59,0.676595744680851,94,418.29
581,47,9.404255319148936,2962.0,61,0.7063829787234043,107,421.3
591,48,8.5,2721.0,65,0.7208494308768834,106,389.59
601,48,9.083333333333334,2941.0,66,0.7125,105,415.13
611,49,10.142857142857142,3321.0,66,0.6816326530612246,107,458.54
621,50,9.12,3383.0,68,0.762880605879249,112,466.38
631,49,9.122448979591837,3008.0,73,0.7548205489092191,116,418.85
641,48,9.354166666666666,3109.0,75,0.797901077949092,113,429.1
651,50,7.98,3306.0,76,0.7060000000000001,116,457.8
661,52,6.538461538461538,3136.0,79,0.763246248989168,110,449.08
671,51,6.196078431372549,2528.0,85,0.7685338533429701,90,385.52
681,51,7.176470588235294,2767.0,86,0.7470188558312035,95,415.68
691,53,8.547169811320755,3135.0,86,0.6622609678213348,100,462.24
701,54,7.333333333333333,3146.0,88,0.731048663155905,101,473.19
711,51,7.2745098039215685,2729.0,93,0.7128330868013693,101,427.76
721,51,8.333333333333334,2730.0,96,0.6288515406162465,102,414.07
731,52,8.288461538461538,2910.0,97,0.5481433341864304,121,434.02
741,51,8.176470588235293,2745.0,100,0.6196078431372548,130,415.87
751,49,8.63265306122449,2587.0,104,0.7215230624071874,132,383.51
761,50,10.0,2969.0,104,0.6419923348654923,146,425.27
771,51,12.333333333333334,3381.0,104,0.6333333333333333,150,466.01
781,50,11.98,3446.0,106,0.6837695653061218,161,470.84
791,52,11.288461538461538,3270.0,110,0.6622392791590189,166,438.44
801,53,11.283018867924529,3531.0,111,0.6654030935478753,174,463.77
811,53,10.528301886792454,3954.0,111,0.6520215633423182,195,508.86
821,54,8.444444444444445,4027.0,113,0.7069183623401943,203,517.68
831,53,7.132075471698113,3457.0,119,0.7436039466851307,182,454.63
841,54,7.314814814814815,3308.0,123,0.7407816375573494,165,428.09
851,55,8.309090909090909,3705.0,123,0.7089895447686768,170,480.1
861,55,8.381818181818181,3721.0,125,0.7504946620300254,174,494.43
871,55,8.363636363636363,3197.0,130,0.7849932157394846,150,454.29
881,55,8.454545454545455,3112.0,133,0.7884678243658091,142,452.1
891,56,7.75,3526.0,133,0.7570631418200894,157,506.61
901,56,6.446428571428571,3597.0,135,0.7680697697460862,158,521.94
911,55,6.036363636363636,3015.0,141,0.76280450570594,133,462.04
921,53,7.037735849056604,2967.0,144,0.7093255316167546,115,455.96
931,53,9.415094339622641,3396.0,144,0.6413460799775826,118,502.09
941,53,9.264150943396226,3305.0,147,0.6551385179261229,129,489.22
951,52,9.288461538461538,2925.0,152,0.6922654048848618,119,441.7
961,53,9.849056603773585,3021.0,154,0.6811320754716982,116,448.07
971,55,9.709090909090909,3448.0,154,0.6545440545535453,131,493.76
981,54,9.537037037037036,3346.0,157,0.6956525978551616,134,483.23
991,54,9.37037037037037,3002.0,162,0.7631781719323315,119,438.78
1001,55,9.745454545454546,3123.0,164,0.7483329606075965,117,452.34
1011,56,11.0,3539.0,164,0.6979745662426102,120,503.94
1021,59,9.491525423728813,3643.0,166,0.7031890835628456,132,517.11
1031,59,8.677966101694915,3310.0,171,0.7828944460297301,129,479.94
1041,58,8.586206896551724,3285.0,174,0.7418017958210504,136,478.52
1051,60,7.783333333333333,3727.0,174,0.7116649821836997,152,533.15
1061,59,6.610169491525424,3468.0,178,0.733536210891186,146,513.73
1071,57,6.526315789473684,3129.0,183,0.749454102415264,129,473.47
1081,57,7.842105263157895,3286.0,185,0.7035051756690147,124,488.1
1091,57,10.052631578947368,3744.0,185,0.6140350877192984,136,536.17
1101,58,9.620689655172415,3654.0,188,0.6603136258605773,154,526.5
1111,56,9.660714285714286,3291.0,193,0.668836118661371,147,481.27
1121,53,10.584905660377359,3233.0,196,0.6451496931123779,157,470.45
1131,55,9.945454545454545,3508.0,197,0.5813151510570168,170,493.39
1141,53,9.150943396226415,3475.0,200,0.6669838295730165,188,481.13
1151,52,9.365384615384615,3341.0,204,0.6961012755515996,184,451.35
1161,52,10.538461538461538,3514.0,206,0.7019136126349819,177,458.62
1171,53,12.377358490566039,3944.0,206,0.6169783644702981,186,501.86
1181,53,12.150943396226415,3820.0,209,0.6682272800994756,192,488.77
1191,53,11.20754716981132,3710.0,212,0.6977959804051221,183,480.58
1201,53,11.39622641509434,3479.0,216,0.6830188679245285,176,450.37
1211,54,10.38888888888889,3723.0,217,0.655034644223855,184,477.88
1221,53,8.81132075471698,3625.0,220,0.7248477230130556,195,468.52
1231,51,8.686274509803921,3241.0,225,0.7740838103777596,184,424.53
1241,53,9.30188679245283,3348.0,227,0.7098566671082271,177,434.64
1251,54,10.814814814814815,3744.0,227,0.7054132089655509,183,482.85
1261,54,9.537037037037036,3768.0,229,0.7215845423329489,180,495.05
1271,53,8.679245283018869,3233.0,234,0.8048247790321992,140,453.37
1281,53,8.716981132075471,3114.0,237,0.6848835338855189,140,445.04
1291,57,7.754385964912281,3519.0,237,0.6923124874394277,154,494.06
1301,57,6.473684210526316,3404.0,240,0.7902144305518574,152,492.27
1311,54,6.648148148148148,2799.0,247,0.7418628960375968,134,414.69
1321,55,7.345454545454546,3174.0,247,0.7597549970246031,139,465.88
1331,56,8.571428571428571,3588.0,247,0.7159295675520265,142,518.83
1341,57,7.666666666666667,3591.0,249,0.7438298307679685,140,533.64
1351,53,8.358490566037736,2986.0,255,0.7272484994354573,118,471.91
1361,53,9.11320754716981,2832.0,259,0.6314536598906563,106,443.19
1371,57,8.578947368421053,3256.0,259,0.6192969936845554,136,486.69
1381,57,7.473684210526316,3503.0,260,0.7122661930335922,151,516.4
1391,53,7.849056603773585,2910.0,267,0.7158001514504774,140,433.98
1401,53,9.245283018867925,3197.0,268,0.6943396226415095,142,462.52
1411,52,12.153846153846153,3494.0,269,0.617306487982767,148,486.7
1421,53,10.981132075471699,3403.0,272,0.6632848747293533,161,473.7
1431,52,10.423076923076923,3184.0,276,0.6653846153846152,164,442.69
1441,52,11.057692307692308,3325.0,278,0.636493882577536,179,446.45
1451,52,11.5,3752.0,278,0.6288461538461539,192,487.95
1461,52,10.903846153846153,3832.0,280,0.6773535859247143,198,492.84
1471,52,11.25,3420.0,285,0.7000777250321144,180,442.15
1481,52,12.326923076923077,3379.0,288,0.7029913133374491,165,432.6
1491,53,13.69811320754717,3796.0,288,0.6335884401684819,172,478.69
501,41,6.512195121951219,2025.0,46,0.800065331010453,54,346.8
511,39,6.743589743589744,1786.0,50,0.7494505494505493,49,310.95
521,41,7.390243902439025,1934.0,51,0.7243902439024391,44,329.46
531,43,8.581395348837209,2237.0,51,0.7000000000000001,47,367.62
541,45,6.711111111111111,2374.0,52,0.7725453600138812,52,389.39
551,47,5.404255319148936,1947.0,57,0.7617021276595742,55,338.25
561,47,5.595744680851064,2140.0,58,0.7382953018176198,67,363.34
571,51,5.549019607843137,2459.0,58,0.6893110721372558,79,407.31
581,52,4.846153846153846,2459.0,60,0.7997191552990993,74,420.46
591,47,5.808510638297872,2009.0,66,0.7316856612624136,70,355.38
601,48,7.541666666666667,2354.0,66,0.7125,75,398.53
611,49,10.244897959183673,2740.0,66,0.5794713662395363,83,438.36
621,49,10.204081632653061,2780.0,68,0.5947475051241643,95,438.16
631,48,10.583333333333334,2580.0,72,0.5500000000000002,104,400.89
641,50,10.06,2691.0,74,0.553209736143599,128,397.65
