step,total_vehicles,avg_waiting_time,total_delay,throughput,avg_speed,total_stops,total_co2_g
1461,16,2.1875,1004.0,115,0.8748712389995881,18,165.07
1471,16,2.875,824.0,117,0.8062365886667042,14,145.12
1481,16,4.125,808.0,118,0.8374911964104953,10,143.61
1491,16,5.5625,909.0,118,0.8124910039537109,11,160.93
501,13,7.230769230769231,537.0,22,0.6076923076923078,4,112.22
511,15,8.4,657.0,22,0.6333333333333333,7,123.21
521,15,11.533333333333333,781.0,22,0.5587559669961741,7,134.79
531,16,14.125,911.0,22,0.575,8,145.6
541,16,11.75,892.0,23,0.8061600691127668,9,140.79
551,14,10.928571428571429,725.0,25,0.8542533813070214,9,118.5
561,15,8.533333333333333,840.0,25,0.8052871314419713,9,133.82
571,16,7.125,960.0,25,0.7436786152760224,10,149.55
581,15,5.4,943.0,26,0.919994736816482,11,147.42
591,14,4.785714285714286,951.0,27,0.9284130873581515,10,145.78
601,14,4.071428571428571,1071.0,27,0.9285704407112716,10,162.03
611,14,3.642857142857143,1192.0,27,0.8714216910798323,10,177.67
621,13,2.1538461538461537,994.0,29,0.9071280081763717,8,156.33
631,10,1.8,532.0,33,0.9199999999999999,3,93.4
641,11,0.7272727272727273,612.0,33,0.9272727272727272,3,105.91
651,12,0.6666666666666666,692.0,33,0.875,4,118.85
661,12,1.5,612.0,34,0.8547726663595369,3,113.65
671,12,2.3333333333333335,412.0,36,0.8250000000000001,1,88.89
681,11,3.4545454545454546,365.0,37,0.9090909090909091,1,83.11
691,12,4.25,431.0,37,0.8166666666666665,1,95.6
701,11,3.4545454545454546,357.0,38,1.0,1,90.58
711,10,2.9,308.0,39,0.9,1,84.52
721,9,3.3333333333333335,276.0,40,0.7777777777777778,2,75.9
731,11,2.909090909090909,356.0,40,0.6363636363636362,4,85.06
741,12,2.25,443.0,40,0.7166666666666667,5,95.04
751,13,3.076923076923077,533.0,40,0.7538461538461539,5,107.27
761,14,5.0,623.0,40,0.7714285714285715,5,120.47
771,14,6.857142857142857,713.0,40,0.7999999999999999,5,134.56
781,13,5.076923076923077,651.0,41,0.995426976027727,4,131.62
791,12,3.1666666666666665,413.0,44,0.8332642005049079,4,88.89
801,13,2.1538461538461537,501.0,44,0.8384615384615384,4,102.65
811,13,2.4615384615384617,599.0,44,0.7307692307692307,7,115.83
821,13,3.4615384615384617,699.0,44,0.7518307303480007,8,128.11
831,12,5.5,540.0,46,0.6249691100401141,5,101.76
841,12,7.75,631.0,46,0.75,5,112.51
851,12,10.083333333333334,738.0,46,0.7416666666666666,5,124.01
861,11,9.454545454545455,700.0,47,0.7999978281860618,6,116.25
871,9,10.444444444444445,512.0,49,0.7777777777777778,6,88.17
881,11,7.636363636363637,597.0,49,0.7727272727272727,6,97.87
891,12,6.916666666666667,687.0,49,0.6666666666666666,7,109.07
901,12,4.416666666666667,777.0,49,0.9833333333333334,8,121.72
911,10,3.5,613.0,51,0.85,6,97.84
921,10,1.5,683.0,51,0.96,7,109.48
931,10,0.0,768.0,51,1.0,7,122.19
941,9,0.0,546.0,53,0.8954085631458969,6,96.58
951,7,0.0,365.0,55,1.0,5,68.28
961,7,0.0,425.0,55,0.9428571428571428,5,77.15
971,7,1.1428571428571428,485.0,55,0.8571428571428571,6,84.9
981,8,2.25,397.0,56,0.7875,6,74.18
991,9,3.111111111111111,301.0,57,0.7444444444444445,5,64.18
1001,10,3.8,226.0,58,0.8400000000000001,1,55.32
1011,10,5.3,266.0,58,0.8099999999999999,1,65.85
1021,10,3.8,306.0,58,1.0,1,77.53
1031,9,3.111111111111111,144.0,60,0.9555555555555555,1,51.49
1041,9,2.0,191.0,60,1.0,1,62.92
1051,9,2.0,265.0,60,0.7777777777777778,3,72.6
1061,9,5.0,345.0,60,0.4444444444444444,4,79.64
1071,10,9.5,425.0,60,0.44000000000000006,4,84.87
1081,11,13.181818181818182,511.0,60,0.5181818181818182,4,91.37
1091,12,15.916666666666666,601.0,60,0.4833333333333334,5,98.95
1101,11,12.818181818181818,531.0,61,0.990909090909091,4,91.45
1111,11,8.272727272727273,490.0,62,0.9529652311072428,4,85.55
1121,11,3.727272727272727,564.0,62,1.0,4,99.48
1131,11,0.5454545454545454,651.0,62,1.0,4,113.56
1141,10,0.9,642.0,63,0.9,4,107.4
1151,10,2.0,732.0,63,0.8,4,118.79
1161,10,4.0,827.0,63,0.8,4,129.03
1171,11,5.363636363636363,927.0,63,0.7272727272727273,4,139.69
1181,10,4.9,714.0,65,0.7958320749406503,2,112.77
1191,9,4.444444444444445,231.0,69,0.7555555555555555,0,46.02
1201,10,4.0,271.0,69,0.82,0,55.93
1211,11,3.727272727272727,311.0,69,0.8636363636363636,0,67.22
1221,11,2.8181818181818183,360.0,69,1.0,0,80.53
1231,12,2.1666666666666665,305.0,70,0.8416666666666667,0,74.9
1241,13,2.0,373.0,70,0.9153846153846155,0,89.28
1251,13,2.5384615384615383,455.0,70,0.689010989010989,2,103.05
1261,13,1.8461538461538463,550.0,70,0.8962276529440708,3,115.85
1271,12,2.8333333333333335,361.0,72,0.725,4,90.33
1281,12,5.083333333333333,452.0,72,0.75,4,101.76
1291,14,6.571428571428571,561.0,72,0.5334964128312609,5,112.71
1301,16,4.4375,671.0,72,0.7370711855082062,10,125.45
1311,16,3.9375,626.0,73,0.7874410755163109,12,121.38
1321,17,3.588235294117647,733.0,73,0.776470588235294,14,137.46
1331,17,4.529411764705882,843.0,73,0.8176470588235294,16,154.81
1341,17,3.176470588235294,956.0,73,0.9235275468328082,18,173.9
1351,14,2.4285714285714284,605.0,77,0.942857142857143,15,116.71
1361,14,1.3571428571428572,719.0,77,0.8142857142857143,16,133.22
1371,15,2.3333333333333335,841.0,77,0.7,18,147.04
1381,16,4.0,823.0,78,0.6625,18,141.65
1391,15,6.8,801.0,79,0.7333333333333333,17,137.22
1401,15,9.466666666666667,770.0,80,0.6733333333333333,14,131.92
1411,15,11.733333333333333,744.0,81,0.7466666666666667,9,126.45
1421,15,9.066666666666666,848.0,81,0.9532374070536178,10,142.83
1431,14,6.857142857142857,660.0,83,0.9500000000000001,6,123.08
1441,14,4.142857142857143,643.0,84,0.9214285714285715,5,120.81
1451,15,2.4,744.0,84,0.7861362785697689,6,136.74
1461,16,3.0,863.0,84,0.7623395507264936,6,152.12
1471,15,5.933333333333334,753.0,86,0.606645920796581,6,128.25
1481,15,9.266666666666667,856.0,86,0.6666568959627389,6,140.55
1491,16,11.4375,975.0,86,0.6749999999999999,6,153.54
501,16,6.875,968.0,26,0.87113539445629,17,156.24
511,15,7.466666666666667,782.0,28,0.8333333333333334,16,135.39
521,17,6.588235294117647,738.0,29,0.7823529411764705,12,133.28
531,17,6.529411764705882,708.0,30,0.8235294117647058,7,132.66
541,20,4.15,820.0,30,0.8299999999999998,7,152.07
551,18,3.7777777777777777,566.0,33,0.8782442395625668,3,116.37
561,18,3.4444444444444446,665.0,33,0.888276527159943,6,136.19
571,18,3.388888888888889,778.0,33,0.8388004152398594,6,156.54
581,18,2.2777777777777777,749.0,34,0.8000035909178389,6,157.51
591,17,2.9411764705882355,730.0,35,0.799976206363177,6,156.76
601,18,4.277777777777778,882.0,35,0.7111088781429976,8,173.75
611,19,6.368421052631579,1042.0,35,0.6157873570706521,13,188.67
621,17,6.294117647058823,781.0,38,0.7274701406711073,13,148.5
631,17,6.294117647058823,799.0,39,0.8058823529411764,13,146.19
641,17,6.823529411764706,818.0,40,0.7705882352941176,13,144.44
651,17,8.117647058823529,946.0,40,0.7700885524911015,14,161.18
661,17,7.117647058823529,1079.0,40,0.8708398281644145,14,179.44
671,16,7.1875,830.0,43,0.7910508452605143,12,140.04
681,16,6.9375,957.0,43,0.8,16,155.81
691,16,7.375,1088.0,43,0.7499983618305863,17,171.52
701,19,4.052631578947368,1079.0,44,0.7855489152309353,19,169.16
711,16,3.5,679.0,48,0.90625,14,112.43
721,16,2.875,784.0,48,0.9375,14,131.4
731,16,2.6875,894.0,48,0.925,14,150.57
741,17,2.9411764705882355,833.0,49,0.8,12,148.98
751,19,3.1578947368421053,787.0,50,0.8421052631578947,9,149.3
761,19,3.6842105263157894,760.0,51,0.8210526315789474,7,151.24
771,21,4.904761904761905,890.0,51,0.6523809523809524,10,168.99
781,22,4.045454545454546,866.0,52,0.8534411011523688,9,171.66
791,20,4.45,591.0,55,0.885,3,138.44
801,20,4.45,610.0,56,0.865,3,141.58
811,20,5.15,740.0,56,0.7449999999999999,5,162.21
821,19,5.2631578947368425,747.0,57,0.8210146549473709,6,162.43
831,20,5.9,906.0,57,0.6549894567711656,10,180.82
841,21,7.333333333333333,1083.0,57,0.5999961857975399,15,196.72
851,22,9.0,1266.0,57,0.5863630894560236,19,212.39
861,22,5.2272727272727275,1307.0,58,0.9181816536857272,21,215.5
871,20,2.95,970.0,62,0.9773419605718001,20,164.32
881,20,1.25,1119.0,62,1.0,20,189.85
891,20,0.05,1271.0,62,0.95,20,215.29
901,19,0.5789473684210527,1273.0,63,0.9473684210526315,19,220.39
911,18,1.5555555555555556,1273.0,64,0.8888888888888888,17,223.14
921,18,3.0555555555555554,1189.0,66,0.7777777777777778,10,204.88
931,18,4.777777777777778,1229.0,67,0.6499999999999999,10,203.18
941,16,3.75,1078.0,69,0.9148955537234774,9,183.41
951,12,3.75,413.0,75,0.8333333333333334,3,85.76
961,12,3.3333333333333335,370.0,76,0.9,3,79.79
971,13,3.0,440.0,76,0.8923076923076922,3,94.01
981,13,2.4615384615384617,524.0,76,0.922444056522436,3,109.62
991,13,2.4615384615384617,614.0,76,0.9230769230769231,3,124.97
1001,14,3.0,714.0,76,0.8499501793816829,3,139.59
1011,14,3.5714285714285716,832.0,76,0.7357142857142857,4,154.52
1021,15,2.6666666666666665,808.0,77,0.7586870204245568,6,150.18
1031,11,3.8181818181818183,419.0,81,0.8181818181818182,4,87.22
1041,11,5.090909090909091,499.0,81,0.7272727272727273,5,97.92
1051,11,7.363636363636363,588.0,81,0.7441260011402318,5,108.17
1061,10,7.3,526.0,82,0.8399166232199032,7,99.74
1071,11,5.909090909090909,513.0,83,0.6432231235514556,8,92.05
1081,11,5.363636363636363,603.0,83,0.7908874408553266,9,102.0
1091,11,6.090909090909091,693.0,83,0.7363636363636363,9,113.19
1101,13,4.384615384615385,783.0,83,0.7999989676295413,9,124.98
1111,11,4.818181818181818,476.0,86,0.8545454545454546,8,80.34
1121,12,4.416666666666667,538.0,86,0.85,8,92.95
1131,13,3.923076923076923,618.0,86,0.8538461538461538,8,106.65
1141,13,2.923076923076923,698.0,86,0.9230769230769231,8,121.27
1151,11,3.272727272727273,479.0,88,0.9090909090909091,3,98.13
1161,10,3.6,444.0,89,0.9,1,91.59
1171,11,3.909090909090909,526.0,89,0.6636363636363636,2,101.85
1181,11,4.363636363636363,451.0,90,0.7727272727272727,1,92.8
1191,12,4.833333333333333,413.0,91,0.7166666666666667,1,84.65
1201,13,5.230769230769231,493.0,91,0.7461538461538463,1,96.64
1211,13,6.923076923076923,573.0,91,0.7769230769230769,2,109.17
1221,13,6.153846153846154,403.0,93,0.8692307692307693,2,86.14
1231,13,5.384615384615385,478.0,93,0.9230769230769231,2,101.29
1241,13,5.230769230769231,564.0,93,0.8461538461538461,2,115.62
1251,13,5.230769230769231,667.0,93,0.7846153846153846,3,128.93
1261,13,4.384615384615385,777.0,93,0.8846153846153846,4,142.69
1271,13,3.923076923076923,629.0,95,0.823076923076923,5,117.82
1281,12,5.25,627.0,96,0.75,6,110.9
1291,12,7.25,727.0,96,0.6749999999999999,7,121.58
1301,11,7.2727272727272725,673.0,97,0.8181818181818182,6,114.04
1311,10,8.7,609.0,98,0.8,6,105.8
1321,11,8.818181818181818,699.0,98,0.7818181818181817,6,116.28
1331,11,9.727272727272727,799.0,98,0.7363636363636363,6,127.47
1341,11,7.7272727272727275,633.0,100,0.7727272727272726,7,100.33
1351,12,5.416666666666667,471.0,102,0.8327647476901205,6,74.54
1361,13,3.4615384615384617,531.0,102,0.9461538461538462,6,89.1
1371,14,1.7857142857142858,597.0,102,0.9428571428571428,6,105.47
1381,14,0.6428571428571429,512.0,103,0.8714285714285713,5,103.68
1391,14,0.8571428571428571,447.0,104,0.8571428571428571,5,100.05
1401,14,1.5714285714285714,527.0,104,0.9183673469387755,5,116.04
1411,15,2.8,630.0,104,0.6504761904761904,8,130.44
1421,14,2.4285714285714284,569.0,105,0.8231818402271944,9,125.12
1431,11,3.0,287.0,108,0.8718015728390388,7,81.16
1441,11,3.5454545454545454,377.0,108,0.7421443241020108,8,92.09
1451,11,6.090909090909091,477.0,108,0.6454545454545454,10,101.92
1461,12,7.666666666666667,577.0,108,0.5833333333333334,10,111.02
1471,13,9.384615384615385,687.0,108,0.6614854266894354,10,120.87
1481,17,9.294117647058824,797.0,108,0.5823435909805443,11,132.38
1491,17,11.588235294117647,907.0,108,0.711764705882353,11,146.86
501,14,8.0,800.0,26,0.7857142857142857,9,138.11
511,14,8.071428571428571,653.0,28,0.6142857142857142,9,113.96
521,15,7.466666666666667,641.0,29,0.7666666666666667,9,108.14
531,15,7.8,741.0,29,0.8133333333333332,9,123.46
541,14,6.142857142857143,684.0,30,0.9785714285714285,9,121.11
551,14,4.714285714285714,657.0,31,0.9785714285714285,9,119.42
561,15,3.066666666666667,752.0,31,0.98,9,137.62
571,15,2.1333333333333333,873.0,31,0.917142857142857,9,155.69
581,14,1.0,844.0,32,0.7785714285714286,10,153.11
591,14,2.0,692.0,34,0.7285714285714285,8,129.38
601,14,3.4285714285714284,678.0,35,0.8214285714285714,5,124.78
611,14,4.714285714285714,785.0,35,0.8071428571428572,6,139.55
621,13,3.5384615384615383,564.0,37,0.9384615384615386,5,117.18
631,13,2.0,422.0,39,0.9134772033607101,4,94.65
641,13,0.46153846153846156,494.0,39,0.9998604793047513,4,110.81
651,13,0.0,589.0,39,0.9995750314714233,4,127.43
661,15,0.4,689.0,39,0.8396084831772221,4,143.44
671,14,1.8571428571428572,557.0,41,0.8499509621297223,3,120.82
681,14,3.2857142857142856,540.0,42,0.8499886941992453,2,116.83
691,15,4.466666666666667,640.0,42,0.7066659032412183,5,131.29
701,17,3.2941176470588234,740.0,42,0.8176464480680298,7,146.51
711,15,3.066666666666667,325.0,46,0.8933333333333333,5,88.4
721,15,2.533333333333333,414.0,46,0.9333333333333333,5,106.17
731,15,3.066666666666667,513.0,46,0.7599999999999999,6,122.54
741,14,4.071428571428571,516.0,47,0.7857142857142857,6,118.82
751,14,5.571428571428571,625.0,47,0.7142857142857143,6,132.77
761,15,7.266666666666667,759.0,47,0.6533333333333334,7,145.87
771,16,9.0,899.0,47,0.5348214285714284,9,157.87
781,17,6.764705882352941,1039.0,47,0.8294117647058823,10,172.36
791,17,5.588235294117647,655.0,51,0.7823529411764706,6,114.05
801,17,5.0,755.0,51,0.8823529411764706,6,132.68
811,17,5.0,863.0,51,0.8823529411764706,6,151.88
821,17,3.8823529411764706,826.0,52,0.9470588235294116,6,152.98
831,16,2.9375,819.0,53,0.8914235196401372,7,154.0
841,16,2.3125,952.0,53,0.9364343453946455,7,172.86
851,16,2.0,1102.0,53,0.6846113689649208,10,190.45
861,15,2.2,946.0,55,0.7686635094066371,11,166.9
871,12,3.5833333333333335,557.0,59,0.7998097847502953,8,104.43
881,14,4.5,657.0,59,0.6857142857142857,9,117.19
891,15,6.2,757.0,59,0.7666118821547745,9,130.79
901,15,4.333333333333333,553.0,61,0.9000000000000001,7,110.35
911,14,3.142857142857143,528.0,62,0.9338014781271362,7,109.7
921,15,1.6,614.0,62,0.9466666666666668,8,126.36
931,15,0.4,710.0,62,0.9333333333333333,9,144.8
941,16,0.8125,825.0,62,0.84375,9,162.76
951,13,2.5384615384615383,467.0,66,0.823076923076923,5,102.48
961,13,4.384615384615385,567.0,66,0.7692307692307693,6,115.73
971,13,6.769230769230769,671.0,66,0.6307692307692307,8,127.48
981,12,8.166666666666666,629.0,67,0.75,7,120.19
991,10,10.8,455.0,69,0.7,4,94.23
1001,11,10.909090909090908,552.0,69,0.6090909090909091,4,103.39
1011,12,12.5,652.0,69,0.5249999999999999,5,111.82
1021,11,9.818181818181818,646.0,70,0.9727272727272727,6,104.0
1031,12,6.416666666666667,736.0,70,0.9333333333333332,7,117.77
1041,12,3.9166666666666665,715.0,71,0.9583333333333334,7,113.12
1051,12,1.4166666666666667,802.0,71,1.0,7,128.33
1061,12,0.3333333333333333,740.0,72,0.8833333333333333,6,124.45
1071,10,1.2,581.0,74,0.9,6,99.47
1081,10,2.4,658.0,74,0.8,9,110.07
1091,11,4.0,743.0,74,0.7363636363636363,9,120.32
1101,11,3.3636363636363638,515.0,76,0.6716389140838745,8,92.71
1111,10,4.3,303.0,78,0.76,6,64.04
1121,10,5.3,236.0,79,0.7887410373983906,4,54.68
1131,10,7.5,286.0,79,0.6996372526455442,5,64.12
1141,10,6.5,337.0,79,0.8894261117291473,5,74.38
1151,10,5.5,403.0,79,0.9,5,85.87
1161,10,5.2,489.0,79,0.8,5,96.45
1171,12,5.75,588.0,79,0.5833317271521417,7,105.65
1181,13,3.8461538461538463,688.0,79,0.8148950788822378,9,116.57
1191,12,3.75,510.0,81,0.8915466888258621,5,92.34
1201,13,3.4615384615384617,590.0,81,0.845847796833061,5,106.37
1211,13,3.4615384615384617,670.0,81,0.9230769230769231,5,121.11
1221,12,2.5833333333333335,620.0,82,1.0,5,118.27
1231,11,2.272727272727273,566.0,83,0.890909090909091,5,113.46
1241,12,2.6666666666666665,663.0,83,0.7583333333333333,6,125.12
1251,12,3.5,763.0,83,0.6916666666666668,6,136.9
1261,12,4.25,717.0,84,0.75,5,129.36
1271,12,5.083333333333333,337.0,88,0.6416666666666667,2,64.09
1281,12,6.416666666666667,397.0,88,0.8333333333333334,2,75.49
1291,12,7.916666666666667,458.0,88,0.8416666666666667,2,88.3
1301,12,6.25,376.0,89,0.9303892215568861,1,83.44
1311,13,4.923076923076923,436.0,89,0.8538461538461539,2,96.9
1321,13,4.153846153846154,523.0,89,0.9230769230769231,2,111.95
1331,13,3.6153846153846154,633.0,89,0.7,6,125.98
1341,13,2.923076923076923,743.0,89,0.8077582646538493,6,137.79
1351,14,3.0714285714285716,601.0,91,0.7571428571428571,7,112.18
1361,15,4.266666666666667,594.0,92,0.7400000000000001,8,107.14
1371,16,5.875,694.0,92,0.7374999999999999,9,121.97
1381,15,6.266666666666667,625.0,93,0.86,9,118.63
1391,14,6.714285714285714,554.0,94,0.792846473050149,9,115.4
1401,14,6.714285714285714,655.0,94,0.8571379134565016,9,130.26
1411,16,6.5625,776.0,94,0.6749988367073454,9,145.21
1421,18,5.111111111111111,913.0,94,0.8450892857142858,9,161.68
1431,18,5.055555555555555,675.0,97,0.8128684807256237,6,123.16
1441,18,5.333333333333333,785.0,97,0.8333333333333334,7,142.26
1451,18,5.888888888888889,895.0,97,0.8323516665902306,7,161.44
1461,19,4.315789473684211,866.0,98,0.8524610334663736,7,163.0
1471,18,3.6666666666666665,731.0,100,0.86665093423127,6,146.19
1481,18,4.166666666666667,868.0,100,0.8222191186479435,6,164.89
1491,19,5.421052631578948,1018.0,100,0.5421052631578946,12,181.26
501,25,3.0,1251.0,30,0.888,22,211.7
511,24,2.4583333333333335,1310.0,31,0.8791666666666668,23,220.93
521,25,3.4,1488.0,31,0.784,28,245.56
531,26,4.6923076923076925,1685.0,31,0.7692302277627854,30,270.93
541,24,4.125,1529.0,33,0.8543293087017866,23,260.1
551,20,4.45,750.0,40,0.7516789463628177,15,150.01
561,20,5.45,900.0,40,0.7197280009515832,17,169.28
571,24,6.416666666666667,1056.0,40,0.6037184483539411,19,186.69
581,24,6.166666666666667,1070.0,41,0.7957902939771775,21,189.64
591,23,6.217391304347826,971.0,43,0.8304184157601131,18,177.25
601,25,6.2,1125.0,43,0.7639947635392107,23,199.79
611,26,6.846153846153846,1295.0,43,0.8230754263278643,23,226.18
621,25,6.4,1329.0,44,0.906509251932064,24,235.79
631,23,6.434782608695652,1005.0,48,0.8332897928718046,19,187.07
641,23,6.695652173913044,1177.0,48,0.7345210640211043,22,210.29
651,24,7.708333333333333,1370.0,48,0.7041666666666666,23,231.7
661,24,7.625,1412.0,49,0.6571491552720389,23,234.7
671,22,10.181818181818182,1324.0,51,0.6272626595581516,23,215.76
681,20,13.95,1257.0,53,0.5999850339857433,18,195.09
691,20,16.55,1437.0,53,0.6199988993140892,18,210.49
701,18,15.333333333333334,1119.0,56,0.657889625946787,15,170.6
711,18,12.777777777777779,1054.0,58,0.688888888888889,20,147.66
721,19,11.473684210526315,1204.0,58,0.7039849795867498,22,164.13
731,19,11.157894736842104,1354.0,58,0.7260399472050123,22,181.76
741,18,9.722222222222221,1336.0,59,0.8332964414114586,21,181.27
751,17,10.117647058823529,1186.0,61,0.7117542020850781,20,162.18
761,17,10.352941176470589,1332.0,61,0.8235268025598661,20,179.18
771,17,11.235294117647058,1486.0,61,0.6647058823529411,20,195.85
781,16,9.5,1315.0,63,0.8928210438626152,18,175.17
791,15,8.533333333333333,974.0,66,0.92,14,135.92
801,17,6.352941176470588,930.0,67,0.8777975504518594,12,134.99
811,18,5.055555555555555,1040.0,67,0.8777777777777778,12,155.51
821,19,3.736842105263158,983.0,68,0.8909131549347604,11,157.8
831,18,2.9444444444444446,798.0,70,0.8998494267868143,8,142.61
841,18,2.388888888888889,906.0,70,0.9443958458141112,8,163.98
